Time,Light,Avg
3564,759,810
3579,838,803
3593,859,795
3608,869,797
3622,848,807
3637,809,822
3651,777,831
3666,801,833
3681,852,829
3695,867,821
3710,875,823
3724,878,831
3739,848,843
3753,812,850
3768,834,853
3782,865,853
3797,875,847
3812,880,847
3826,882,852
3841,881,861
3855,840,865
3870,849,867
3884,871,868
3899,878,865
3913,882,862
3928,883,864
3943,885,869
3957,855,872
3972,841,873
3986,868,874
4001,876,871
4015,879,866
4030,882,864
4045,883,867
4059,859,870
4074,817,870
4088,850,870
4103,866,867
4117,873,859
4132,876,854
4146,879,855
4161,850,858
4176,806,859
4190,771,859
4205,840,854
4219,859,845
4234,867,832
4248,872,830
4263,834,835
4277,790,838
4292,750,838
4307,771,833
4321,834,823
4336,853,809
4350,860,800
4365,822,804
4379,776,813
4394,737,817
4409,700,813
4423,799,803
4438,839,790
4452,856,777
4467,825,780
4481,780,791
4496,742,803
4510,708,803
4525,777,796
4540,835,785
4554,856,775
4569,851,779
4583,807,791
4598,769,807
4612,738,813
4627,789,811
4641,844,803
4656,862,796
4671,870,800
4685,846,811
4700,808,826
4714,776,834
4729,822,835
4743,857,831
4758,870,824
4773,876,826
4787,880,835
4802,845,847
4816,810,853
4831,846,855
4845,868,854
4860,876,848
4874,880,849
4889,883,854
4904,877,863
4918,836,866
4933,856,868
4947,872,869
4962,879,864
4976,882,862
4991,884,864
5005,881,870
5020,849,872
5035,847,873
5049,869,873
5064,876,869
5078,879,865
5093,882,863
5107,883,867
5122,850,869
5137,812,869
5151,850,869
5166,865,865
5180,872,856
5195,876,851
5209,878,853
5224,840,856
5238,797,857
5253,775,856
5268,840,851
5282,858,841
5297,866,828
5311,868,826
5326,824,832
5340,780,835
5355,740,834
5369,779,828
5384,835,818
5399,854,803
5413,859,797
5428,812,802
5442,768,812
5457,729,815
5471,695,810
5486,807,800
5501,843,787
5515,856,776
5530,817,780
5544,774,792
5559,738,802
5573,706,801
5588,795,794
5602,840,783
5617,858,774
5632,847,780
5646,804,792
5661,768,809
5675,737,814
5690,809,811
5704,850,804
5719,864,797
5733,872,802
5748,844,814
5763,807,830
5777,775,836
5792,836,837
5806,862,832
5821,873,825
5835,877,829
5850,877,838
5865,843,850
5879,811,855
5894,853,857
5908,871,855
5923,877,849
5937,881,849
5952,883,855
5966,871,864
5981,834,867
5996,861,869
6010,874,868
6025,879,863
6039,882,861
6054,883,864
6068,881,870
6083,843,872
6097,850,872
6112,869,872
6127,875,867
6141,879,863
6156,882,863
6170,880,867
6185,841,868
6199,805,869
6214,850,868
6229,865,863
6243,871,853
6258,876,849
6272,874,851
6287,830,854
6301,788,855
6316,780,853
6330,841,847
6345,858,836
6360,866,822
6374,864,822
6389,814,828
6403,771,831
6418,732,830
6432,787,823
6447,837,811
6461,854,797
6476,856,793
6491,801,798
6505,760,810
6520,723,812
6534,689,806
6549,815,795
6563,845,783
6578,856,772
6593,811,778
6607,770,791
6622,735,800
6636,705,798
6651,809,791
6665,845,781
6680,861,773
6694,843,780
6709,801,794
6724,767,812
6738,737,815
6753,823,812
6767,854,804
6782,867,799
6796,872,806
6811,841,818
6825,804,834
6840,777,839
6855,845,839
6869,865,834
6884,874,829
6898,879,834
6913,877,843
6927,840,854
6942,810,858
6957,860,860
6971,873,857
6986,878,853
7000,881,854
7015,883,860
7029,866,867
7044,830,869
7058,864,871
7073,875,869
7088,879,864
7102,882,862
7117,883,865
7131,879,869
7146,836,871
7160,853,872
7175,869,870
7189,876,865
7204,879,861
7219,881,861
7233,880,865
7248,833,867
7262,797,867
7277,849,866
7291,865,859
7306,871,849
7321,875,846
7335,868,849
7350,819,851
7364,779,851
7379,786,849
7393,840,842
7408,857,830
7422,866,817
7437,853,818
7452,803,825
7466,761,828
7481,723,826
7495,792,818
7510,838,806
7524,854,792
7539,844,790
7553,794,797
7568,754,808
7583,716,809
7597,713,803
7612,821,791
7626,848,779
7641,857,775
7655,807,783
7670,767,797
7685,733,805
7699,703,803
7714,819,795
7728,850,785
7743,863,781
7757,839,790
7772,800,804
7786,766,817
7801,739,820
7816,835,816
7830,859,808
7845,869,807
7859,871,814
7874,840,827
7888,804,839
7903,786,844
7917,853,843
7932,868,838
7947,875,836
7961,880,841
7976,878,850
7990,837,858
8005,826,861
8019,864,863
8034,874,859
8049,880,856
8063,882,858
8078,884,864
8092,860,869
8107,831,871
8121,866,872
8136,876,870
8150,880,865
8165,882,864
8180,884,867
8194,872,870
8209,829,871
8223,854,872
8238,869,870
8252,876,863
8267,879,860
8281,881,860
8296,869,864
8311,824,865
8325,797,865
8340,850,862
8354,864,855
8369,871,844
8383,874,842
8398,857,845
8413,810,847
8427,769,848
8442,792,845
8456,841,836
8471,858,824
8485,865,814
8500,842,816
8514,793,824
8529,752,827
8544,715,824
8558,800,815
8573,839,802
8587,855,789
8602,834,788
8616,787,797
8631,747,806
8645,711,806
8660,746,799
8675,827,788
8689,850,776
8704,850,776
8718,802,785
8733,764,800
8747,730,806
8762,727,803
8777,828,795
8791,853,787
8806,865,786
8820,837,796
8835,798,811
8849,765,821
8864,770,823
8878,842,818
8893,863,811
8908,871,812
8922,872,820
8937,838,833
8951,803,842
8966,815,846
8980,858,845
8995,872,839
9009,877,839
9024,880,844
9039,874,854
9053,834,860
9068,840,863
9082,867,864
9097,876,860
9111,880,858
9126,883,860
9141,884,866
9155,854,870
9170,841,872
9184,868,873
9199,876,870
9213,880,866
9228,883,864
9242,884,868
9257,863,871
9272,825,872
9286,856,872
9301,870,869
9315,875,862
9330,877,858
9344,881,859
9359,858,862
9373,815,863
9388,803,864
9403,849,860
9417,864,851
9432,870,839
9446,874,838
9461,845,842
9475,800,844
9490,760,844
9505,795,840
9519,841,830
9534,857,817
9548,865,810
9563,830,813
9577,784,822
9592,744,824
9606,707,820
9621,805,810
9636,841,797
9650,857,784
9665,826,786
9679,780,796
9694,742,805
9708,707,804
9723,768,796
9737,832,785
9752,852,774
9767,843,776
9781,798,787
9796,761,803
9810,729,808
9825,764,804
9839,836,796
9854,857,788
9869,866,790
9883,834,801
9898,797,816
9912,764,825
9927,801,825
9941,850,820
9956,865,813
9970,873,816
9985,873,825
10000,836,838
10015,873,839
10031,840,842
10046,866,843
10062,875,836
10078,836,840
10093,882,846
10109,876,851
10124,822,856
10140,882,857
10156,875,854
10171,831,861
10187,882,860
10202,875,860
10218,850,867
10234,882,866
10249,871,867
10265,866,873
10280,880,870
10296,863,871
10312,882,874
10327,878,869
10343,845,870
10358,882,870
10374,873,863
10390,805,864
10405,879,862
10421,866,856
10436,807,858
10452,876,854
10468,852,849
10483,810,853
10499,870,845
10514,824,841
10530,815,846
10546,864,832
10561,745,829
10577,819,832
10592,854,819
10608,732,819
10624,826,819
10639,839,807
10655,735,813
10670,838,810
10686,818,800
10702,744,811
10717,856,800
10733,784,793
10748,757,803
10764,855,788
10780,713,785
10795,775,794
10811,851,780
10826,703,782
10842,800,790
10858,848,778
10873,727,790
10889,830,797
10904,846,788
10920,753,806
10936,864,810
10951,845,805
10967,781,820
10982,872,822
10998,844,821
11014,810,834
11029,873,832
11045,844,834
11060,839,844
11076,875,840
11092,843,844
11107,869,852
11123,876,847
11138,840,851
11154,882,857
11170,876,852
11185,829,857
11201,882,859
11216,876,857
11232,831,862
11248,883,862
11263,874,861
11279,849,868
11294,882,866
11310,870,867
11326,866,872
11341,880,869
11357,862,870
11372,881,873
11388,878,867
11404,842,868
11419,882,869
11435,872,862
11450,799,863
11466,879,861
11482,863,854
11497,803,856
11513,875,852
11528,849,847
11544,807,851
11560,870,842
11575,819,838
11591,811,843
11606,862,829
11622,730,826
11638,816,829
11653,852,816
11669,729,816
11684,825,817
11700,837,805
11716,732,811
11731,835,808
11747,816,798
11762,742,809
11778,856,799
11794,784,791
11809,757,802
11825,856,787
11840,719,784
11856,778,794
11872,852,780
11887,707,782
11903,802,791
11918,849,779
11934,729,792
11950,834,799
11965,848,791
11981,757,808
11996,869,813
12012,848,808
12028,785,823
12043,873,825
12059,849,823
12074,813,837
12090,874,835
12106,848,837
12121,842,847
12137,876,843
12152,848,847
12168,872,855
12184,876,850
12199,844,855
12215,883,860
12230,877,855
12246,834,860
12262,883,862
12277,876,859
12293,835,864
12308,883,863
12324,874,862
12340,849,868
12355,882,867
12371,870,868
12386,865,872
12402,879,869
12418,860,870
12433,878,873
12449,876,866
12464,837,867
12480,880,867
12496,871,860
12511,798,861
12527,878,859
12542,861,852
12558,800,854
12574,874,850
12589,846,844
12605,804,849
12620,868,839
12636,814,834
12652,807,839
12667,861,825
12683,725,822
12698,812,825
12714,850,811
12730,725,811
12745,820,812
12761,836,800
12776,731,808
12792,834,805
12808,815,795
12823,740,807
12839,856,797
12854,784,790
12870,757,802
12886,856,788
12901,723,784
12917,779,795
12932,852,781
12948,710,784
12964,806,793
12979,851,782
12995,734,794
13010,836,801
13026,850,793
13042,761,811
13057,868,815
13073,850,811
13088,789,826
13104,874,828
13120,851,827
13135,817,840
13151,874,838
13166,851,840
13182,846,850
13198,876,847
13213,850,851
13229,874,858
13244,877,853
13260,846,857
13276,883,862
13291,877,857
13307,835,862
13322,883,863
13338,877,860
13354,835,865
13369,882,864
13385,874,863
13400,849,868
13416,882,867
13432,870,867
13447,863,872
13463,879,869
13478,858,869
13494,876,872
13510,876,864
13525,832,865
13541,877,865
13556,870,858
13572,793,859
13588,877,856
13603,860,849
13619,797,851
13634,873,846
13650,842,840
13666,800,847
13681,867,835
13697,807,830
13712,804,835
13728,859,821
13744,721,818
13759,808,821
13775,848,807
13790,722,808
13806,818,809
13822,835,797
13837,729,806
13853,833,803
13868,814,793
13884,741,805
13900,856,796
13915,784,789
13931,758,801
13946,856,787
13962,733,785
13978,781,795
13993,854,782
14009,712,785
14024,810,795
14040,852,784
14056,737,796
14071,840,804
14087,852,796
14102,765,813
14118,869,818
14134,852,813
14149,792,829
14165,874,831
14180,853,830
14196,820,842
14212,876,841
14227,854,843
14243,848,852
14258,877,849
14274,854,853
14290,877,860
14305,878,856
14321,850,860
14336,883,864
14352,878,860
14368,839,864
14383,883,865
14399,877,862
14414,835,866
14430,883,865
14446,874,864
14461,848,869
14477,881,867
14492,868,867
14508,861,872
14524,879,868
14539,856,868
14555,874,871
14570,875,863
14586,825,864
14602,876,864
14617,868,856
14633,789,857
14648,876,855
14664,857,847
14680,793,850
14695,872,844
14711,839,838
14726,796,844
14742,865,831
14758,799,826
14773,799,831
14789,858,817
14804,717,813
14820,805,817
14836,847,803
14851,719,804
14867,815,805
14882,832,793
14898,727,803
14914,831,800
14929,814,790
14945,741,803
14960,856,795
14976,786,788
14992,760,800
15007,857,787
15023,742,785
15038,784,796
15054,855,783
15070,716,787
15085,812,797
15101,854,786
15116,740,798
15132,845,806
15148,854,799
15163,769,816
15179,870,821
15194,855,816
15210,796,831
15226,875,833
15241,856,832
15257,823,845
15272,876,843
15288,856,845
15304,851,855
15319,878,852
15335,856,856
15350,880,863
15366,878,859
15382,852,862
15397,883,866
15413,878,862
15428,841,865
15444,883,866
15460,877,863
15475,836,867
15491,882,865
15506,874,864
15522,847,868
15538,881,866
15553,867,866
15569,860,871
15584,879,867
15600,853,868
15616,871,870
15631,874,862
15647,819,862
15662,875,863
15678,868,854
15694,786,856
15709,876,853
15725,857,845
15740,789,848
15756,871,842
15772,835,835
15787,792,842
15803,864,828
15818,795,823
15834,797,828
15850,856,813
15865,714,810
15881,802,814
15896,846,800
15912,717,801
15928,814,802
15943,831,790
15959,726,801
15974,831,799
15990,813,789
16006,741,802
16021,857,795
16037,788,788
16052,761,801
16068,857,788
16084,750,786
16099,787,798
16115,856,785
16130,719,789
16146,816,799
16162,856,789
16177,745,801
16193,848,808
16208,856,801
16224,772,818
16240,871,823
16255,857,819
16271,799,834
16286,876,836
16302,858,835
16318,827,847
16333,877,846
16349,859,848
16364,854,857
16380,878,855
16396,858,858
16411,881,864
16427,879,861
16442,854,864
16458,884,867
16474,878,863
16489,840,866
16505,883,867
16520,877,864
16536,836,867
16552,882,866
16567,873,864
16583,845,868
16598,881,866
16614,866,866
16630,858,870
16645,878,866
16661,851,866
16676,869,868
16692,873,860
16708,811,860
16723,874,861
16739,865,852
16754,783,853
16770,872,851
16786,853,843
16801,786,846
16817,870,840
16832,831,833
16848,788,840
16864,863,824
16879,783,818
16895,793,824
16910,855,809
16926,710,806
16942,800,809
16957,845,795
16973,715,797
16988,811,798
17004,830,786
17020,726,799
17035,831,797
17051,813,787
17066,741,801
17082,859,794
17098,790,788
17113,763,800
17129,858,788
17144,756,787
17160,789,799
17176,857,787
17191,723,791
17207,819,801
17222,857,792
17238,748,804
17254,852,812
17269,858,805
17285,775,821
17300,872,826
17316,859,823
17332,802,837
17347,877,839
17363,860,838
17378,829,850
17394,878,848
17410,861,850
17425,856,859
17441,879,857
17456,860,860
17472,882,866
17488,878,862
17503,855,865
17519,884,868
17534,879,864
17550,840,867
17566,883,867
17581,876,864
17597,835,867
17612,882,865
17628,872,864
17644,844,868
17659,881,865
17675,865,865
17690,855,869
17706,877,864
17722,848,864
17737,865,867
17753,872,858
17768,801,859
17784,875,859
17800,864,850
17815,779,851
17831,871,848
17846,851,840
17862,782,844
17878,869,837
17893,828,830
17909,784,837
17924,863,821
17940,775,815
17956,789,821
17971,854,805
17987,707,802
18002,797,806
18018,844,792
18034,712,794
18049,810,796
18065,831,784
18080,726,797
18096,832,796
18112,813,787
18127,742,801
18143,859,795
18158,795,789
18174,766,802
18190,860,790
18205,767,789
18221,793,801
18236,858,789
18252,727,794
18268,824,804
18283,859,795
18299,755,806
18314,856,814
18330,860,807
18346,779,824
18361,876,829
18377,861,826
18392,806,839
18408,877,841
18424,863,840
18439,832,852
18455,879,850
18470,863,852
18486,857,861
18502,879,859
18517,861,862
18533,880,867
18548,879,864
18564,856,867
18580,884,870
18595,878,865
18611,841,868
18626,883,868
18642,876,864
18658,831,867
18673,882,866
18689,871,864
18704,843,867
18720,880,865
18736,863,864
18751,852,868
18767,876,863
18782,845,863
18798,862,865
18814,871,856
18829,789,857
18845,871,857
18860,862,848
18876,775,849
18892,870,846
18907,848,838
18923,778,842
18938,867,834
18954,823,827
18970,781,834
18985,861,818
19001,767,812
19016,786,818
19032,853,803
19048,703,800
19063,795,804
19079,843,790
19094,711,793
19110,810,795
19126,830,783
19141,726,796
19157,831,795
19172,815,786
19188,745,801
19204,857,796
19219,797,791
19235,769,804
19250,860,793
19266,775,792
19282,796,804
19297,860,793
19313,740,798
19328,828,807
19344,860,798
19360,759,809
19375,860,817
19391,862,810
19406,783,827
19422,877,831
19438,863,828
19453,809,842
19469,878,843
19484,864,843
19500,835,854
19516,879,852
19531,864,854
19547,860,862
19562,879,860
19578,863,863
19594,880,869
19609,879,865
19625,857,868
19640,884,870
19656,878,866
19672,840,868
19687,882,868
19703,876,864
19718,831,867
19734,881,865
19750,871,863
19765,841,866
19781,879,864
19796,861,862
19812,849,867
19828,875,860
19843,840,861
19859,858,863
19874,869,853
19890,774,854
19906,867,854
19921,860,844
19937,772,846
19952,869,843
19968,845,835
19984,774,839
19999,867,832
