Time,Light,Avg
5603,768,782
5618,734,805
5633,721,825
5647,828,827
5662,854,810
5676,865,795
5691,842,791
5705,803,801
5720,770,820
5735,773,842
5749,844,848
5764,863,837
5778,872,828
5793,873,825
5807,843,828
5822,807,841
5836,818,860
5851,859,867
5866,871,859
5880,877,853
5895,880,852
5909,880,851
5924,838,856
5938,840,869
5953,867,877
5967,876,872
5982,880,867
5997,882,865
6011,884,864
6026,857,864
6040,837,872
6055,866,878
6069,876,875
6084,879,867
6099,881,864
6113,883,862
6128,864,861
6142,823,866
6157,852,875
6171,867,873
6186,873,860
6200,877,852
6215,879,848
6230,859,845
6244,813,849
6259,783,863
6273,845,863
6288,860,850
6302,868,828
6317,872,819
6331,843,815
6346,798,820
6361,758,834
6375,780,847
6390,836,837
6404,854,815
6419,863,790
6433,829,782
6448,782,786
6463,742,801
6477,706,816
6492,799,822
6506,838,803
6521,853,773
6535,827,761
6550,781,766
6564,743,783
6579,707,801
6594,763,818
6608,831,808
6623,852,782
6637,848,768
6652,802,771
6666,764,787
6681,732,809
6695,764,830
6710,836,827
6725,857,809
6739,867,799
6754,840,797
6768,802,808
6783,769,827
6797,801,848
6812,851,850
6827,866,837
6841,874,830
6856,874,828
6870,841,832
6885,805,845
6899,834,864
6914,863,868
6928,873,859
6943,878,855
6958,881,853
6972,874,852
6987,834,858
7001,848,872
7016,869,877
7030,877,870
7045,880,866
7059,882,865
7074,884,864
7089,851,864
7103,845,874
7118,868,878
7132,875,873
7147,879,866
7161,881,863
7176,882,861
7191,855,860
7205,818,867
7220,852,875
7234,866,870
7249,873,856
7263,876,849
7278,879,845
7292,848,842
7307,805,848
7322,788,862
7336,844,860
7351,860,846
7365,867,823
7380,872,814
7394,833,810
7409,788,816
7423,749,832
7438,786,844
7453,836,833
7467,854,809
7482,860,788
7496,818,780
7511,774,787
7525,734,804
7540,700,819
7555,805,820
7569,841,800
7584,856,768
7598,819,758
7613,775,766
7627,737,784
7642,704,803
7656,783,820
7671,835,806
7686,855,779
7700,843,769
7715,800,774
7729,763,790
7744,731,813
7758,792,833
7773,843,827
7787,860,808
7802,870,800
7817,838,800
7831,800,812
7846,769,831
7860,821,853
7875,855,851
7889,868,837
7904,875,832
7919,875,831
7933,838,835
7948,803,848
7962,845,868
7977,866,868
7991,875,858
8006,879,855
8020,881,854
8035,869,854
8050,831,861
8064,856,874
8079,872,877
8093,878,869
8108,881,866
8122,883,864
8137,880,863
8151,845,865
8166,849,874
8181,869,878
8195,876,871
8210,879,865
8224,881,862
8239,882,860
8253,847,859
8268,810,868
8283,852,875
8297,866,868
8312,872,853
8326,876,846
8341,874,842
8355,838,839
8370,796,847
8384,794,862
8399,844,858
8414,859,842
8428,866,817
8443,868,808
8457,822,805
8472,779,813
8486,739,828
8501,791,840
8515,838,826
8530,854,801
8545,860,782
8559,808,777
8574,765,787
8588,726,804
8603,693,819
8617,811,816
8632,843,794
8647,854,761
8661,812,754
8676,770,764
8690,733,784
8705,700,802
8719,796,819
8734,840,804
8748,857,776
8763,839,769
8778,797,776
8792,761,794
8807,730,816
8821,808,836
8836,848,828
8850,863,807
8865,867,801
8879,835,803
8894,799,815
8909,768,836
8923,835,857
8938,860,853
8952,871,837
8967,875,834
8981,878,833
8996,836,838
9011,804,851
9025,853,870
9040,869,868
9054,876,859
9069,879,856
9083,882,855
9098,865,855
9112,830,863
9127,860,876
9142,872,876
9156,878,867
9171,881,864
9185,882,863
9200,883,862
9214,839,865
9229,853,876
9243,869,878
9258,876,869
9273,879,863
9287,881,860
9302,878,858
9316,838,858
9331,803,868
9345,852,873
9360,866,864
9375,871,847
9389,875,840
9404,873,836
9418,828,835
9433,786,845
9447,798,859
9462,844,853
9476,859,835
9491,866,812
9506,862,804
9520,811,803
9535,768,813
9549,730,828
9564,798,836
9578,838,820
9593,854,793
9607,851,776
9622,800,774
9637,757,786
9651,720,803
9666,700,819
9680,817,813
9695,846,789
9709,855,763
9724,806,759
9739,765,770
9753,729,791
9768,698,810
9782,809,820
9797,845,803
9811,859,777
9826,835,771
9840,795,780
9855,760,799
9870,731,821
9884,823,839
9899,853,828
9913,866,809
9928,869,805
9942,833,808
9957,799,822
9971,770,842
9986,843,860
10001,864,853
10016,798,856
10032,877,854
10047,865,846
10063,823,852
10079,879,862
10094,865,860
10110,848,863
10125,879,868
10141,865,868
10157,873,871
10172,879,868
10188,861,869
10203,884,873
10219,878,864
10235,850,865
10250,882,870
10266,877,860
10281,826,861
10297,881,868
10313,873,861
10328,833,862
10344,880,867
10359,865,862
10375,843,863
10391,876,861
10406,850,859
10422,851,861
10437,872,845
10453,813,845
10469,858,850
10484,864,832
10500,767,833
10515,866,846
10531,852,828
10547,769,829
10562,865,836
10578,831,819
10593,771,822
10609,862,814
10625,792,799
10640,776,807
10656,855,791
10671,697,779
10687,785,797
10703,846,782
10718,702,775
10734,799,799
10749,836,784
10765,717,784
10781,819,802
10796,824,789
10812,736,795
10827,846,807
10843,812,794
10859,760,804
10874,862,807
10890,798,796
10905,787,810
10921,862,802
10937,783,797
10952,817,816
10968,863,808
10983,757,809
10999,850,834
11015,864,825
11030,777,828
11046,874,849
11061,865,839
11077,801,842
11093,879,858
11108,866,850
11124,826,854
11139,879,863
11155,867,861
11171,850,864
11186,880,868
11202,866,869
11217,874,872
11233,880,869
11249,862,870
11264,882,874
11280,879,864
11295,850,865
11311,883,870
11327,876,860
11342,824,861
11358,881,868
11373,872,860
11389,831,861
11405,879,866
11420,863,861
11436,840,862
11451,876,859
11467,846,856
11483,847,858
11498,870,842
11514,804,841
11529,854,847
11545,862,829
11561,763,829
11576,862,842
11592,850,824
11607,765,826
11623,864,832
11639,827,815
11654,768,819
11670,861,808
11685,785,793
11701,774,801
11717,854,786
11732,694,774
11748,784,796
11763,846,781
11779,702,774
11795,799,799
11810,836,784
11826,716,784
11841,820,803
11857,826,789
11873,737,796
11888,850,808
11904,815,795
11919,763,805
11935,863,809
11951,803,798
11966,789,813
11982,863,805
11997,789,800
12013,821,819
12029,864,810
12044,773,813
12060,853,838
12075,865,829
12091,780,832
12107,875,852
12122,867,841
12138,803,844
12153,879,859
12169,868,852
12185,828,855
12200,880,864
12216,868,862
12231,851,865
12247,880,869
12263,867,869
12278,875,873
12294,880,870
12309,862,871
12325,882,874
12341,879,864
12356,849,864
12372,882,869
12387,876,859
12403,823,859
12419,882,867
12434,871,859
12450,829,860
12465,879,864
12481,862,859
12497,837,860
12512,874,857
12528,843,853
12543,844,855
12559,869,839
12575,794,838
12590,850,844
12606,859,826
12621,759,826
12637,857,840
12653,847,821
12668,761,823
12684,864,829
12699,824,812
12715,764,816
12731,862,802
12746,780,786
12762,771,794
12777,853,779
12793,692,768
12809,782,794
12824,846,780
12840,703,773
12855,799,798
12871,837,784
12887,719,785
12902,823,804
12918,827,792
12933,739,798
12949,853,812
12965,818,799
12980,765,809
12996,864,814
13011,810,804
13027,793,816
13043,864,811
13058,799,807
13074,825,823
13089,865,816
13105,786,818
13121,858,841
13136,866,832
13152,784,835
13167,878,854
13183,868,843
13199,806,846
13214,880,860
13230,869,854
13245,831,857
13261,881,866
13277,869,864
13292,852,867
13308,880,870
13323,867,870
13339,876,873
13355,879,870
13370,861,870
13386,882,874
13401,878,863
13417,848,864
13433,882,868
13448,875,857
13464,820,858
13479,881,866
13495,870,858
13511,826,858
13526,878,863
13542,860,857
13557,834,858
13573,873,854
13589,839,850
13604,840,852
13620,868,836
13635,782,834
13651,846,841
13667,859,823
13682,755,823
13698,854,837
13713,844,818
13729,756,820
13745,865,826
13760,820,808
13776,760,812
13791,860,801
13807,775,785
13823,767,794
13838,853,780
13854,691,768
13869,781,793
13885,845,779
13901,702,772
13916,799,797
13932,837,784
13947,720,785
13963,824,805
13979,829,794
13994,744,800
14010,856,814
14025,822,802
14041,769,812
14057,864,817
14072,815,808
14088,798,820
14103,865,815
14119,807,812
14135,829,828
14150,867,820
14166,797,822
14181,861,843
14197,868,834
14213,787,837
14228,879,855
14244,869,845
14259,809,848
14275,880,862
14291,870,856
14306,831,858
14322,880,867
14337,870,866
14353,854,868
14369,881,871
14384,868,871
14400,876,874
14415,880,870
14431,862,871
14447,882,874
14462,878,862
14478,846,863
14493,882,867
14509,875,856
14525,819,857
14540,880,865
14556,869,857
14571,824,857
14587,877,861
14603,857,855
14618,831,856
14634,873,851
14649,835,846
14665,836,849
14681,867,832
14696,765,830
14712,843,838
14727,857,821
14743,751,821
14759,850,835
14774,842,816
14790,752,818
14805,860,824
14821,819,806
14837,759,810
14852,856,796
14868,770,779
14883,766,789
14899,851,775
14915,690,763
14930,781,792
14946,845,779
14961,702,773
14977,800,798
14993,838,786
15008,722,787
15024,827,807
15039,831,795
15055,745,802
15071,860,817
15086,825,805
15102,773,815
15117,866,822
15133,820,813
15149,802,824
15164,867,823
15180,814,819
15195,832,833
15211,868,825
15227,806,827
15242,864,845
15258,869,836
15273,794,838
15289,880,857
15305,870,847
15320,811,849
15336,880,863
15351,871,857
15367,834,859
15383,880,868
15398,871,866
15414,855,869
15429,881,871
15445,868,872
15461,876,874
15476,880,871
15492,862,871
15507,882,874
15523,877,862
15539,843,862
15554,882,866
15570,875,854
15585,817,855
15601,880,864
15617,867,855
15632,820,855
15648,877,860
15663,855,852
15679,828,853
15695,872,848
15710,829,843
15726,833,846
15741,865,829
15757,752,826
15773,839,835
15788,855,817
15804,747,818
15819,844,832
15835,840,813
15851,750,816
15866,857,822
15882,815,803
15897,755,808
15913,856,793
15929,764,777
15944,765,788
15960,852,774
15975,690,762
15991,781,792
16007,845,778
16022,703,773
16038,801,799
16053,839,787
16069,725,788
16085,829,810
16100,833,798
16116,749,805
16131,863,820
16147,828,808
16163,776,817
16178,867,825
16194,825,816
16209,805,827
16225,867,829
16241,821,826
16256,836,839
16272,869,831
16287,815,833
16303,868,847
16319,871,838
16334,803,840
16350,880,858
16365,871,848
16381,815,851
16397,881,864
16412,872,858
16428,835,860
16443,881,869
16459,871,867
16475,855,869
16490,881,872
16506,867,872
16521,876,874
16537,879,870
16553,861,871
16568,880,873
16584,877,861
16599,840,862
16615,882,865
16631,873,854
16646,815,855
16662,879,863
16677,866,854
16693,819,854
16709,876,858
16724,852,850
16740,824,852
16755,871,845
16771,825,840
16787,830,843
16802,863,826
16818,744,822
16833,835,831
16849,853,814
16865,744,814
16880,842,828
16896,837,810
16911,746,812
16927,852,818
16943,812,799
16958,752,805
16974,854,791
16989,761,775
17005,764,787
17021,852,773
17036,690,761
17052,781,791
17067,846,779
17083,704,773
17099,803,799
17114,840,788
17130,727,790
17145,831,812
17161,836,801
17177,752,808
17192,863,823
17208,831,812
17223,780,820
17239,867,829
17255,830,821
17270,809,831
17286,869,833
17301,827,831
17317,840,843
17333,870,835
17348,823,836
17364,872,850
17379,872,840
17395,814,842
17411,880,860
17426,873,851
17442,818,853
17457,881,865
17473,873,860
17489,836,862
17504,881,869
17520,872,868
17535,856,870
17551,881,873
17567,868,872
17582,876,874
17598,879,870
17613,860,870
17629,880,873
17645,877,860
17660,837,860
17676,880,864
17691,872,852
17707,809,853
17723,879,861
17738,864,851
17754,816,852
17769,875,855
17785,849,847
17801,821,848
17816,870,840
17832,817,834
17847,826,837
17863,862,821
17879,741,817
17894,831,828
17910,851,811
17925,740,811
17941,838,825
17957,835,807
17972,744,810
17988,850,815
18003,808,796
18019,751,802
18035,854,788
18050,758,773
18066,764,786
18081,851,773
18097,690,761
18113,781,791
18128,846,779
18144,706,774
18159,805,801
18175,841,790
18191,729,793
18206,835,814
18222,837,803
18237,756,810
18253,864,826
18269,835,814
18284,783,822
18300,868,832
18315,833,824
18331,813,833
18347,870,837
18362,833,835
18378,843,846
18393,872,840
18409,830,842
18425,874,854
18440,873,844
18456,821,846
18471,881,861
18487,873,852
18503,821,854
18518,881,866
18534,874,860
18549,838,862
18565,882,869
18581,872,868
18596,856,870
18612,881,872
18627,868,872
18643,874,874
18659,879,870
18674,858,870
18690,880,872
18705,877,859
18721,834,860
18737,881,864
18752,871,851
18768,807,852
18783,878,860
18799,863,850
18815,812,850
18830,874,854
18846,845,844
18861,817,846
18877,868,835
18893,809,828
18908,822,832
18924,860,815
18939,735,811
18955,827,826
18971,849,808
18986,736,807
19002,835,821
19017,833,803
19033,740,806
19049,848,811
19064,806,793
19080,751,800
19095,853,787
19111,759,771
19127,764,785
19142,852,773
19158,689,762
19173,782,792
19189,847,780
19205,709,775
19220,807,802
19236,844,792
19251,732,795
19267,839,817
19283,841,807
19298,759,814
19314,865,830
19329,839,819
19345,787,826
19361,869,837
19376,838,829
19392,817,838
19407,871,841
19423,837,840
19439,846,849
19454,873,844
19470,834,846
19485,878,857
19501,874,847
19517,827,849
19532,881,863
19548,875,853
19563,822,855
19579,881,867
19595,874,861
19610,838,863
19626,881,870
19641,872,868
19657,856,870
19673,881,872
19688,867,872
19704,874,874
19719,879,869
19735,856,869
19751,879,871
19766,876,858
19782,829,858
19797,880,863
19813,870,850
19829,805,850
19844,878,859
19860,860,847
19875,809,848
19891,873,851
19907,842,841
19922,813,843
19938,867,831
19953,805,823
19969,818,828
19985,858,811
